user_id,anime_id,rating
335,31859,7.0
335,10793,8.0
335,37105,9.0
335,39576,7.0
335,37349,7.0
335,11617,8.0
336,899,6.0
336,900,5.0
336,902,6.0
336,903,6.0
336,904,5.0
336,12231,6.0
336,906,5.0
336,14837,5.0
336,25389,4.0
336,986,6.0
336,898,6.0
336,905,5.0
336,897,3.0
336,36049,4.0
336,36946,1.0
336,30694,3.0
336,6033,5.0
336,35760,7.0
336,17397,2.0
336,31636,3.0
336,21829,2.0
336,2724,6.0
336,26349,6.0
336,29067,6.0
336,225,3.0
336,1535,8.0
336,21001,1.0
336,813,6.0
336,18393,4.0
336,39792,7.0
336,10851,1.0
336,38938,1.0
336,38329,4.0
336,199,9.0
336,1033,9.0
336,18119,4.0
336,38759,3.0
336,41370,2.0
336,154,4.0
336,4600,2.0
336,1559,6.0
336,9211,1.0
336,23305,1.0
336,38659,4.0
336,16498,7.0
336,9982,3.0
336,25777,6.0
336,32801,3.0
336,40454,4.0
336,40453,4.0
336,37347,4.0
336,28121,5.0
336,39026,1.0
336,31886,3.0
336,1221,3.0
336,226,4.0
336,38671,6.0
336,40956,5.0
336,32872,4.0
336,32901,2.0
336,36792,1.0
336,788,1.0
336,33988,3.0
336,34525,1.0
336,24031,2.0
336,38470,1.0
336,1254,7.0
336,12929,3.0
336,10687,4.0
336,37520,7.0
336,38691,7.0
336,223,5.0
336,28771,5.0
336,482,5.0
336,1894,4.0
336,32995,7.0
336,392,7.0
336,16656,1.0
336,37976,4.0
336,35592,1.0
336,28215,5.0
336,1253,5.0
336,1257,5.0
336,3515,5.0
336,1259,4.0
336,6171,7.0
336,9130,7.0
336,15775,5.0
336,15771,5.0
336,20047,5.0
336,205,8.0
336,16472,2.0
336,29085,1.0
336,37450,2.0
336,34312,1.0
336,35823,3.0
336,35446,1.0
336,210,6.0
336,35120,6.0
336,2962,6.0
336,2961,6.0
336,2397,7.0
336,10012,5.0
336,12955,2.0
336,37089,2.0
336,2981,1.0
336,34382,4.0
336,2274,4.0
336,10029,9.0
336,1,9.0
336,5,7.0
336,3853,4.0
336,33685,6.0
336,2847,6.0
336,4026,6.0
336,9917,3.0
336,31231,4.0
336,19291,6.0
336,16678,5.0
336,20159,6.0
336,30240,6.0
336,1132,4.0
336,859,4.0
336,40623,3.0
336,37982,3.0
336,38668,8.0
336,32485,5.0
336,18039,2.0
336,35330,6.0
336,5251,6.0
336,10764,2.0
336,9014,3.0
336,39531,6.0
336,13221,2.0
336,32063,2.0
336,38039,3.0
336,40819,2.0
336,10325,1.0
336,14349,7.0
336,33489,7.0
336,40048,1.0
336,19489,6.0
336,1430,8.0
336,39196,4.0
336,31885,1.0
336,6590,1.0
336,38621,1.0
336,10465,2.0
336,16187,1.0
336,32405,2.0
336,35727,2.0
336,189,4.0
336,34820,5.0
336,11771,4.0
336,43,10.0
336,572,8.0
336,16662,8.0
336,34825,4.0
336,34964,3.0
336,38000,7.0
336,32281,7.0
336,33191,5.0
336,5042,3.0
336,7593,4.0
336,28623,5.0
336,20801,2.0
336,35363,5.0
336,35145,3.0
336,28851,7.0
336,34984,6.0
336,31952,2.0
336,30831,6.0
336,32937,6.0
336,34626,5.0
336,32380,6.0
336,33206,7.0
336,36256,2.0
336,36563,6.0
336,34747,2.0
336,41794,2.0
336,17371,2.0
336,601,7.0
336,30,10.0
336,36038,5.0
336,36043,4.0
336,1210,10.0
336,36517,5.0
336,39539,6.0
336,13667,5.0
336,38814,1.0
336,34148,4.0
336,35581,1.0
336,28819,1.0
336,32603,2.0
336,32634,3.0
336,21751,5.0
336,8740,6.0
336,36215,6.0
336,15323,5.0
336,32833,2.0
336,39058,3.0
336,19511,2.0
336,12979,2.0
336,19103,2.0
336,5962,4.0
336,32182,6.0
336,30307,5.0
336,28169,2.0
336,40708,3.0
336,22039,1.0
336,38030,1.0
336,39806,7.0
336,1735,4.0
336,42031,2.0
336,23755,5.0
336,30347,6.0
336,38198,4.0
336,34577,5.0
336,39701,5.0
336,31722,4.0
336,38397,1.0
336,39689,3.0
336,20,5.0
336,37233,2.0
336,30276,6.0
336,37621,5.0
336,35860,6.0
336,39570,5.0
336,38422,4.0
336,8074,4.0
336,9515,2.0
336,28825,4.0
336,31234,3.0
336,36884,6.0
336,37614,4.0
336,6689,1.0
336,21877,5.0
336,36051,2.0
336,136,7.0
336,11061,7.0
336,139,7.0
336,36121,1.0
336,35936,2.0
336,16774,4.0
336,731,7.0
336,34542,5.0
336,38472,5.0
336,35512,2.0
336,39988,5.0
336,13357,4.0
336,34281,4.0
336,41261,2.0
336,2411,1.0
336,24531,2.0
336,47,10.0
336,34051,3.0
336,34481,3.0
336,39463,6.0
336,14993,2.0
336,30812,5.0
336,15451,3.0
336,10417,4.0
336,263,7.0
336,34403,3.0
336,31491,1.0
336,10792,2.0
336,37141,6.0
336,38733,5.0
336,11617,4.0
336,24703,4.0
336,31326,4.0
336,1824,8.0
336,38993,5.0
336,40010,3.0
336,9744,1.0
336,27603,2.0
336,14467,4.0
336,38161,5.0
336,15391,1.0
336,37999,6.0
336,40591,6.0
336,34933,5.0
336,40716,6.0
336,3923,4.0
336,38295,3.0
336,6297,4.0
336,14095,4.0
336,3100,5.0
336,14713,6.0
336,25681,5.0
336,2395,1.0
336,40839,5.0
336,7712,1.0
336,9309,1.0
336,6986,1.0
336,10202,4.0
336,7897,1.0
336,3603,3.0
336,38972,3.0
336,6392,2.0
336,22429,2.0
336,23479,2.0
336,36124,4.0
336,37021,1.0
336,33322,2.0
336,6987,2.0
336,34881,2.0
336,32977,5.0
336,665,5.0
336,1292,8.0
336,38101,4.0
336,29809,1.0
336,2730,3.0
336,666,5.0
336,14719,8.0
336,20899,8.0
336,26055,8.0
336,31933,9.0
336,37991,6.0
336,33865,2.0
336,34134,5.0
336,32698,4.0
336,31772,6.0
336,6402,2.0
336,36649,5.0
336,4094,5.0
336,39195,7.0
336,368,6.0
336,18139,5.0
336,22319,4.0
336,2236,8.0
336,3455,3.0
336,7573,1.0
336,34449,3.0
336,41353,6.0
336,39607,4.0
336,38793,5.0
336,37430,6.0
336,18693,2.0
336,39652,4.0
336,972,3.0
336,2873,5.0
336,20589,1.0
336,16870,6.0
336,7266,5.0
336,12365,7.0
336,523,8.0
336,2006,5.0
336,481,6.0
336,37521,9.0
336,30702,1.0
336,543,7.0
336,41226,4.0
336,6567,3.0
336,36933,2.0
336,36871,5.0
336,24365,4.0
336,37920,6.0
336,37722,3.0
336,9342,1.0
336,40102,1.0
336,38573,1.0
336,38798,1.0
336,30250,1.0
336,26443,2.0
336,31370,7.0
336,41389,6.0
336,39606,2.0
336,550,6.0
336,269,5.0
336,38610,2.0
336,34618,3.0
336,11633,4.0
336,18441,4.0
336,40060,6.0
336,31964,3.0
336,33486,4.0
336,36456,4.0
336,38408,4.0
336,36896,5.0
336,38524,5.0
336,33929,4.0
336,1639,4.0
336,35498,4.0
336,38186,3.0
336,40004,4.0
336,39819,4.0
336,28755,4.0
336,25667,4.0
336,41468,6.0
336,9442,1.0
336,35459,5.0
336,41207,2.0
336,25835,7.0
336,40902,4.0
336,35790,6.0
336,36108,4.0
336,31652,2.0
336,3479,2.0
336,11757,4.0
336,7900,1.0
336,36817,4.0
336,35847,5.0
336,24377,1.0
336,28171,4.0
336,16474,1.0
336,20555,1.0
336,39575,6.0
336,2161,6.0
336,32587,2.0
336,39940,3.0
336,36949,4.0
336,35788,5.0
336,34480,3.0
336,32282,5.0
336,16644,1.0
336,36720,2.0
336,39640,2.0
336,34740,1.0
336,40436,2.0
336,5391,1.0
336,4866,1.0
336,14093,4.0
336,1565,5.0
336,34514,6.0
336,1118,7.0
336,1119,7.0
336,1120,7.0
336,437,8.0
336,1122,6.0
336,31117,1.0
336,24833,6.0
336,30654,6.0
336,40532,5.0
336,38753,7.0
336,40128,6.0
336,10697,1.0
336,12581,1.0
336,2402,9.0
336,39068,1.0
336,37171,7.0
336,1943,10.0
336,37087,2.0
336,4358,2.0
336,31704,6.0
336,42756,2.0
336,6893,3.0
336,20849,2.0
336,31789,1.0
336,25923,2.0
336,21059,1.0
336,5424,2.0
336,15409,1.0
336,35484,5.0
336,785,8.0
336,34659,1.0
336,12059,2.0
336,38555,4.0
336,40746,1.0
336,41260,2.0
336,29803,4.0
336,35073,4.0
336,31138,3.0
336,32013,3.0
336,33371,5.0
336,528,8.0
336,10196,1.0
336,2156,4.0
336,7334,4.0
336,37779,7.0
336,35968,5.0
336,38999,4.0
336,37993,2.0
336,31189,1.0
336,32899,3.0
336,16742,6.0
336,24641,3.0
336,17251,1.0
336,7817,3.0
336,38708,1.0
336,10330,5.0
336,37095,6.0
336,39741,6.0
336,33352,7.0
336,10030,7.0
336,7674,7.0
336,5337,5.0
336,9968,1.0
336,34443,5.0
336,36225,4.0
336,32667,2.0
336,35028,1.0
336,34213,3.0
336,29261,1.0
336,23289,6.0
336,32071,6.0
336,395,2.0
336,384,2.0
336,30658,2.0
336,35222,5.0
336,28805,6.0
336,382,3.0
336,2890,9.0
336,30583,1.0
336,21521,2.0
336,32948,5.0
336,121,9.0
336,33203,5.0
336,33222,1.0
336,35842,6.0
336,227,10.0
336,28779,2.0
338,16001,7.0
338,38040,7.0
338,30831,7.0
338,32937,7.0
338,34626,7.0
338,32380,7.0
338,164,8.0
338,16498,9.0
338,20,7.0
338,11887,8.0
338,4382,7.0
338,849,8.0
338,7311,9.0
338,10863,7.0
338,9253,9.0
338,35839,8.0
338,31374,6.0
338,38524,10.0
338,35760,8.0
338,41168,6.0
338,25777,7.0
338,38329,8.0
338,37450,8.0
338,31240,7.0
338,437,10.0
338,30885,8.0
338,30503,9.0
338,20507,8.0
338,32,10.0
338,30,10.0
338,1735,7.0
338,23273,7.0
338,28851,7.0
338,38826,7.0
338,6045,7.0
338,35790,8.0
338,23847,8.0
338,18753,7.0
338,39547,8.0
338,14813,7.0
338,37095,7.0
338,39741,7.0
338,33352,9.0
338,4224,8.0
338,41389,8.0
338,523,6.0
338,32281,10.0
338,31043,7.0
338,31478,7.0
338,9989,10.0
338,38003,7.0
338,40839,7.0
338,40591,8.0
338,37999,8.0
338,32867,8.0
338,578,10.0
338,38816,9.0
338,431,8.0
338,317,7.0
338,1535,9.0
338,1,8.0
338,33071,7.0
338,34944,6.0
338,38680,8.0
339,15417,10.0
339,5114,10.0
339,1535,9.0
339,2904,9.0
339,34096,10.0
339,11061,10.0
339,20689,8.0
339,33948,7.0
339,31933,9.0
339,30831,9.0
339,32937,9.0
339,31953,8.0
339,30276,9.0
339,23421,9.0
339,31240,9.0
339,30015,9.0
339,9253,10.0
339,21353,6.0
339,32615,9.0
339,1575,9.0
339,28977,10.0
339,28999,9.0
339,9969,10.0
339,11633,8.0
339,30654,9.0
340,5030,7.0
340,32360,6.0
340,28617,8.0
340,39491,7.0
340,23281,7.0
340,13601,8.0
340,30240,7.0
340,35240,7.0
340,31559,7.0
340,37345,6.0
340,27775,8.0
340,33091,7.0
340,16397,7.0
340,15651,9.0
340,9981,8.0
340,23309,8.0
340,31223,7.0
340,31645,8.0
340,24075,8.0
340,10588,8.0
340,31149,9.0
340,24543,8.0
340,21473,8.0
340,14407,8.0
340,11179,8.0
340,5530,7.0
340,35247,9.0
340,31181,9.0
340,12753,8.0
340,30296,7.0
340,28619,6.0
340,25859,8.0
340,34102,8.0
340,13759,7.0
340,20047,6.0
340,34494,8.0
340,32542,8.0
340,17777,7.0
340,30749,8.0
340,30727,9.0
340,23277,9.0
340,20709,6.0
340,35905,7.0
340,21561,7.0
340,18041,6.0
340,22865,7.0
340,28927,7.0
340,32951,7.0
340,16051,8.0
340,10572,7.0
340,34126,7.0
340,31716,8.0
340,32262,7.0
340,35466,9.0
340,30015,8.0
340,37221,6.0
340,32094,8.0
340,33019,5.0
340,39587,8.0
340,31240,9.0
340,34561,7.0
340,23421,8.0
340,28497,5.0
340,26243,8.0
340,37675,9.0
340,35073,8.0
340,5525,7.0
340,35248,4.0
340,31646,8.0
340,35180,8.0
340,36793,5.0
340,37956,8.0
340,38101,7.0
340,25397,6.0
340,33337,6.0
340,11759,9.0
340,31790,7.0
340,32301,8.0
340,857,8.0
340,31580,8.0
340,31637,8.0
340,33253,8.0
340,31173,7.0
340,22199,7.0
340,4744,6.0
340,25013,8.0
340,19429,7.0
340,22729,8.0
340,27655,6.0
340,31588,8.0
340,32828,8.0
340,8676,7.0
340,9117,7.0
340,11235,8.0
340,15951,6.0
340,12669,7.0
340,30123,7.0
340,30187,8.0
340,23289,7.0
340,240,8.0
340,29803,8.0
340,19369,8.0
340,24705,4.0
340,38483,6.0
340,19221,8.0
340,14749,7.0
340,13659,8.0
340,139,9.0
340,137,8.0
340,37446,5.0
340,12189,9.0
340,40046,7.0
340,24781,9.0
340,35413,9.0
340,17651,6.0
340,20457,7.0
340,32083,7.0
340,32526,6.0
340,19111,7.0
340,15051,8.0
340,33197,6.0
340,23321,8.0
340,17265,8.0
340,18195,9.0
340,13655,9.0
340,24011,5.0
340,12487,8.0
340,10456,7.0
340,31610,7.0
340,2508,7.0
340,23133,8.0
340,205,8.0
340,19365,6.0
340,11499,8.0
340,14835,7.0
340,30344,8.0
340,23587,7.0
340,10278,9.0
340,41353,8.0
340,34177,5.0
340,37430,8.0
340,35790,8.0
340,12445,8.0
340,13333,7.0
340,32093,8.0
340,4884,8.0
340,24133,8.0
340,36470,9.0
340,29758,5.0
340,40540,7.0
340,39597,8.0
340,32648,8.0
340,37259,6.0
340,37517,7.0
340,40496,7.0
340,15809,8.0
340,36474,7.0
340,31765,8.0
340,21881,6.0
340,36475,7.0
340,11757,7.0
340,16524,8.0
340,28621,8.0
340,16870,7.0
340,30321,7.0
340,19117,5.0
340,16049,8.0
340,30901,10.0
340,31098,7.0
340,29854,8.0
340,31521,8.0
340,21845,8.0
340,10798,6.0
340,34076,9.0
340,17909,8.0
340,34498,6.0
340,37722,6.0
340,28025,8.0
340,34822,10.0
340,34019,7.0
340,2129,8.0
340,25157,8.0
340,26443,4.0
340,4224,9.0
340,41389,7.0
340,37579,6.0
340,14227,8.0
340,16011,9.0
340,2683,5.0
340,1860,7.0
340,36511,8.0
340,27899,7.0
340,22319,8.0
340,21353,6.0
340,8937,8.0
340,4654,8.0
340,6213,8.0
340,37449,7.0
340,33286,7.0
340,18277,8.0
340,25777,9.0
340,16498,8.0
340,21843,8.0
340,38659,7.0
340,29786,8.0
340,23273,8.0
340,36316,6.0
340,6572,8.0
340,6773,8.0
340,2787,8.0
340,355,8.0
340,18119,8.0
340,28283,8.0
340,24037,7.0
340,22273,7.0
340,20973,8.0
340,11763,5.0
340,20847,8.0
340,8675,8.0
340,10464,9.0
340,5909,8.0
340,37450,8.0
340,32595,6.0
340,22877,7.0
340,21033,7.0
340,22663,8.0
340,5940,5.0
340,30806,7.0
340,35994,6.0
340,35760,8.0
340,38524,9.0
340,23233,6.0
340,30363,7.0
340,17821,7.0
340,11577,9.0
340,30484,8.0
340,9253,10.0
340,35847,7.0
340,32105,8.0
340,22101,8.0
340,29163,7.0
340,35839,9.0
340,23209,8.0
340,20555,4.0
340,1965,7.0
340,37569,7.0
340,33834,5.0
340,9925,7.0
340,33502,7.0
340,34547,8.0
340,31914,7.0
340,35838,8.0
340,39940,7.0
340,36949,9.0
340,35788,8.0
340,32282,8.0
340,40902,7.0
340,28171,9.0
340,28625,7.0
340,23325,7.0
340,25835,9.0
340,13125,8.0
340,30365,8.0
340,27441,5.0
340,22147,8.0
340,32171,5.0
340,6547,8.0
340,32214,5.0
340,467,8.0
340,24629,7.0
340,16782,8.0
340,10790,8.0
340,8841,8.0
340,34618,7.0
340,412,6.0
340,32937,8.0
340,30831,8.0
340,8769,8.0
340,28297,8.0
340,36632,5.0
340,25099,7.0
340,34136,9.0
340,32729,8.0
340,7769,7.0
340,6007,7.0
340,5341,8.0
340,2966,8.0
340,23673,7.0
340,9587,6.0
340,14199,6.0
340,32603,9.0
340,28819,8.0
340,32962,6.0
340,6512,7.0
340,18095,7.0
340,31452,5.0
340,28623,7.0
340,30503,9.0
340,32268,8.0
340,11771,9.0
340,12293,6.0
340,36828,6.0
340,10163,8.0
340,1689,7.0
340,33475,7.0
340,38003,8.0
340,32867,8.0
340,31478,7.0
340,21437,7.0
340,33041,7.0
340,32023,7.0
340,14345,8.0
340,21405,8.0
340,14967,8.0
340,10719,8.0
340,35712,6.0
340,38408,9.0
340,36456,9.0
340,33486,8.0
340,31964,8.0
340,31043,9.0
340,11633,8.0
340,28423,7.0
340,18153,7.0
340,32949,8.0
340,25283,6.0
340,32245,8.0
340,24415,9.0
340,16894,9.0
340,34712,6.0
340,20507,8.0
340,19855,5.0
340,21177,8.0
340,31757,8.0
340,9260,8.0
340,31798,8.0
340,18495,6.0
340,37475,8.0
340,22535,7.0
340,25159,7.0
340,17831,6.0
340,11013,8.0
340,34542,8.0
340,37497,7.0
340,9041,7.0
340,18247,6.0
340,37744,5.0
340,37210,7.0
340,34012,8.0
340,35203,7.0
340,33012,6.0
340,21327,8.0
340,25429,5.0
340,38790,7.0
340,9750,6.0
340,29785,7.0
340,31405,7.0
340,12413,7.0
340,13331,8.0
340,37281,6.0
340,28387,7.0
340,26441,7.0
340,31758,9.0
340,34104,5.0
340,33206,9.0
340,28851,9.0
340,10161,6.0
340,13367,7.0
340,269,8.0
340,18767,5.0
340,22547,4.0
340,11285,6.0
340,1519,7.0
340,889,7.0
340,20787,8.0
340,10396,7.0
340,38020,6.0
340,36516,6.0
340,22789,7.0
340,36649,8.0
340,21677,7.0
340,34636,8.0
340,10030,9.0
340,7674,9.0
340,5081,8.0
340,9471,7.0
340,8516,7.0
340,6347,6.0
340,2251,7.0
340,31952,8.0
340,28725,9.0
340,16001,9.0
340,11887,10.0
340,34984,9.0
340,34934,6.0
340,12175,8.0
340,12365,10.0
340,39799,6.0
340,10578,8.0
340,30091,6.0
340,33731,7.0
340,21821,3.0
340,22189,6.0
340,5114,10.0
340,33203,8.0
340,18001,6.0
340,9367,7.0
340,22265,7.0
340,18507,7.0
340,31376,8.0
340,11741,8.0
340,10087,7.0
340,37141,8.0
340,28701,8.0
340,22297,8.0
340,33049,8.0
340,25537,8.0
340,356,6.0
340,34662,6.0
340,39063,4.0
340,28221,7.0
340,21167,6.0
340,32901,8.0
340,40956,8.0
340,38671,6.0
340,32608,7.0
340,27831,8.0
340,23199,8.0
340,27833,8.0
340,34855,8.0
340,6746,9.0
340,24765,8.0
340,31737,8.0
340,9989,9.0
340,11111,8.0
340,24833,8.0
340,30654,9.0
340,21995,9.0
340,9919,8.0
340,33506,8.0
340,28391,6.0
340,30205,6.0
340,18893,8.0
340,12967,7.0
340,36882,5.0
340,28249,8.0
340,31821,8.0
340,37171,7.0
340,38572,5.0
340,9736,5.0
340,7817,8.0
340,21185,8.0
340,27663,9.0
340,28907,8.0
340,21039,9.0
340,18229,8.0
340,36144,6.0
340,23311,8.0
340,28537,7.0
340,25183,8.0
340,34280,9.0
340,19367,7.0
340,30544,8.0
340,37348,7.0
340,40454,8.0
340,37347,6.0
340,12549,6.0
340,17827,7.0
340,31636,7.0
340,32370,6.0
340,1482,7.0
340,20031,8.0
340,25731,7.0
340,9479,8.0
340,37823,4.0
340,31318,6.0
340,11703,7.0
340,2904,8.0
340,1575,8.0
340,32407,6.0
340,30383,7.0
340,4059,10.0
340,6351,9.0
340,4181,10.0
340,1723,8.0
340,2167,9.0
340,34382,6.0
340,18671,7.0
340,14741,8.0
340,4186,6.0
340,16157,7.0
340,35821,8.0
340,4975,7.0
340,30485,8.0
340,28999,8.0
340,34103,9.0
340,32189,8.0
340,33028,7.0
340,16592,8.0
340,28121,8.0
340,38691,9.0
340,37520,7.0
340,21743,8.0
340,37982,6.0
340,16385,7.0
340,11783,8.0
340,10155,8.0
340,31710,7.0
340,31163,8.0
340,35928,5.0
340,16512,7.0
340,9379,6.0
340,29589,8.0
340,28833,4.0
340,24031,6.0
340,1535,9.0
340,34497,8.0
340,6880,8.0
340,32494,8.0
340,36633,7.0
340,19163,8.0
340,15583,8.0
340,38656,7.0
340,35849,8.0
340,6573,7.0
340,7338,7.0
340,2025,7.0
340,8915,7.0
340,16355,7.0
340,28223,8.0
340,37521,9.0
340,30895,5.0
340,19023,7.0
340,11597,8.0
340,27787,7.0
340,18897,8.0
340,16904,9.0
340,5680,8.0
340,14467,8.0
340,24873,7.0
340,35076,5.0
340,38000,8.0
340,6045,7.0
340,9656,7.0
340,17741,7.0
340,20649,7.0
340,11313,8.0
340,32281,9.0
340,40595,7.0
340,16732,7.0
340,11319,7.0
340,1195,7.0
340,34176,6.0
340,23283,6.0
340,20533,7.0
340,18677,7.0
340,19815,8.0
340,34798,8.0
340,36726,8.0
340,31783,9.0
340,24277,9.0
340,35789,8.0
340,18179,9.0
340,30740,7.0
340,26165,6.0
340,1840,7.0
340,33674,9.0
340,35333,8.0
340,4282,8.0
340,5204,8.0
340,5205,8.0
340,35860,8.0
340,389,8.0
340,1604,7.0
340,1691,7.0
340,24439,7.0
340,34451,6.0
340,36407,5.0
340,34933,7.0
340,7054,8.0
340,27991,8.0
340,138,9.0
340,11061,10.0
340,27829,8.0
340,23269,7.0
340,33421,8.0
340,36296,8.0
340,28825,7.0
340,8074,7.0
340,21877,8.0
340,31500,7.0
340,33352,10.0
340,15451,7.0
340,24703,7.0
340,11617,7.0
340,8630,7.0
340,31988,9.0
340,27989,8.0
340,15225,8.0
340,34281,7.0
340,4280,8.0
340,3712,7.0
340,5300,10.0
340,34577,8.0
340,23755,9.0
340,34580,4.0
340,16067,9.0
340,2926,8.0
340,21329,9.0
340,28957,9.0
340,24687,8.0
340,24701,9.0
340,21939,9.0
340,457,9.0
340,31442,8.0
340,30307,7.0
340,17074,8.0
340,15315,7.0
340,8424,7.0
340,16762,8.0
340,9712,6.0
340,33487,6.0
340,14049,5.0
340,10397,7.0
340,31845,6.0
340,10110,8.0
340,31722,8.0
340,7590,7.0
340,36563,8.0
340,21603,7.0
340,35828,7.0
340,28817,7.0
340,20541,8.0
340,10620,8.0
340,32438,5.0
340,14075,8.0
340,20,8.0
340,4081,10.0
340,136,9.0
340,31338,7.0
340,35557,10.0
340,17919,6.0
340,10079,7.0
340,24231,6.0
340,20853,7.0
340,17247,7.0
340,21415,7.0
340,24455,7.0
340,34599,10.0
340,19769,7.0
340,20785,8.0
340,40497,8.0
340,35062,7.0
340,35079,8.0
340,10213,7.0
340,32983,10.0
340,34591,10.0
340,10379,9.0
340,11665,9.0
340,31764,9.0
340,15689,8.0
340,1735,8.0
340,36038,7.0
340,1210,9.0
340,31414,8.0
340,21863,8.0
340,15565,4.0
340,9936,6.0
340,23945,6.0
340,31404,8.0
340,3783,8.0
340,35639,8.0
340,31629,6.0
340,31859,9.0
340,20583,9.0
340,16668,8.0
340,18295,8.0
340,427,7.0
340,428,7.0
340,40221,9.0
340,16009,8.0
340,13161,7.0
340,10568,10.0
340,19685,7.0
340,40839,8.0
340,21511,7.0
340,2593,8.0
340,3782,8.0
340,28891,9.0
340,32935,9.0
340,38883,8.0
340,39198,8.0
340,28791,6.0
340,13411,8.0
340,10793,8.0
340,24855,3.0
340,18411,7.0
340,19363,8.0
340,21273,7.0
340,27631,8.0
340,21431,7.0
340,16918,8.0
340,36028,8.0
340,37989,8.0
340,18465,6.0
340,40059,8.0
340,17895,8.0
340,8425,9.0
340,23079,4.0
340,34279,6.0
340,37105,9.0
340,17729,8.0
340,29095,8.0
340,23251,6.0
340,40776,8.0
340,34403,7.0
340,37349,7.0
340,32981,6.0
340,14813,8.0
340,39547,8.0
340,35507,9.0
340,23847,8.0
340,28677,8.0
340,8861,8.0
340,33094,8.0
340,32615,8.0
340,35968,8.0
340,21681,8.0
340,37786,8.0
340,9289,10.0
340,20689,8.0
340,35889,9.0
340,24405,8.0
340,10521,8.0
340,25879,9.0
340,6956,8.0
340,20053,6.0
340,21085,6.0
340,16742,7.0
340,19151,5.0
340,21855,8.0
341,12355,8.0
341,38555,7.0
341,3488,5.0
341,30276,9.0
341,29803,8.0
341,10161,7.0
341,17513,5.0
341,19815,9.0
341,31414,6.0
341,40515,8.0
341,30016,8.0
341,22535,10.0
341,37347,4.0
341,28121,5.0
341,35120,7.0
341,28223,9.0
341,1535,9.0
341,34497,4.0
341,33674,7.0
341,19315,1.0
341,9253,10.0
341,33255,10.0
341,585,9.0
341,39196,8.0
341,17265,7.0
341,25143,3.0
341,28851,9.0
341,31758,7.0
341,31757,9.0
341,37976,6.0
341,28677,9.0
341,41094,5.0
341,6,9.0
341,523,9.0
341,14227,7.0
341,22319,9.0
341,2236,8.0
341,41353,4.0
341,16436,1.0
341,9260,8.0
341,11757,6.0
341,35849,8.0
341,339,9.0
341,199,9.0
341,15775,7.0
341,38249,8.0
341,34612,8.0
341,31240,8.0
341,15037,6.0
341,36475,7.0
341,11633,8.0
341,32281,10.0
341,28999,10.0
341,40716,9.0
341,39534,7.0
341,38680,8.0
341,34012,8.0
341,31580,7.0
341,41433,8.0
341,9919,9.0
341,14669,6.0
341,28805,9.0
341,57,8.0
341,889,8.0
341,31043,9.0
341,40221,6.0
341,37210,5.0
341,40046,8.0
341,10417,4.0
341,1824,9.0
341,20583,10.0
341,23755,8.0
341,40483,7.0
341,164,10.0
341,34542,7.0
341,21431,6.0
341,32182,9.0
341,8074,7.0
341,578,9.0
341,11703,7.0
341,431,10.0
341,37510,8.0
341,38671,8.0
343,11887,8.0
343,16782,7.0
343,28851,9.0
343,31798,7.0
343,34825,7.0
343,21671,6.0
343,433,6.0
343,416,6.0
343,20889,6.0
343,31658,7.0
343,14349,4.0
343,738,7.0
343,1826,7.0
343,17513,7.0
343,29974,7.0
343,18507,9.0
343,19671,9.0
343,21431,9.0
343,20583,8.0
343,521,6.0
343,32281,9.0
343,1110,6.0
343,20507,9.0
343,28891,8.0
343,32935,9.0
343,16528,6.0
343,1030,7.0
343,30415,9.0
343,9760,8.0
343,578,5.0
343,10408,9.0
343,431,8.0
343,11061,9.0
343,37497,9.0
343,9617,7.0
343,28725,8.0
343,597,7.0
343,16001,8.0
343,35994,8.0
343,21557,8.0
343,9989,9.0
343,15039,9.0
343,21995,8.0
343,32867,10.0
343,10015,6.0
343,513,8.0
343,2236,8.0
343,454,1.0
343,687,6.0
343,21189,5.0
343,37779,10.0
343,3972,6.0
343,481,6.0
343,30503,9.0
343,31245,7.0
343,482,7.0
343,523,7.0
343,38003,10.0
343,21647,8.0
343,1689,8.0
343,199,9.0
343,40934,8.0
343,31716,7.0
343,37396,6.0
343,4722,8.0
343,31478,9.0
343,31964,7.0
343,33486,7.0
343,2156,6.0
343,37598,8.0
343,1535,8.0
343,16592,8.0
343,15037,3.0
343,28999,8.0
343,3087,8.0
343,2142,6.0
344,431,10.0
344,31798,8.0
344,22535,9.0
344,16009,7.0
344,30415,9.0
344,22265,6.0
344,28891,10.0
344,20583,10.0
344,27633,7.0
344,33222,8.0
344,26213,7.0
344,18507,7.0
344,23333,7.0
344,25303,10.0
344,11771,7.0
344,23289,8.0
344,21105,8.0
344,15051,6.0
344,21881,8.0
344,28223,9.0
344,1575,8.0
344,31043,9.0
344,27727,6.0
344,24833,7.0
344,6547,7.0
344,22319,8.0
344,27899,7.0
344,30458,8.0
344,31297,8.0
344,543,7.0
344,32995,10.0
344,11757,8.0
344,30654,7.0
344,30375,7.0
344,23441,8.0
344,14289,6.0
344,30276,9.0
344,853,8.0
344,28927,8.0
344,31559,8.0
344,31540,5.0
344,26243,8.0
344,16498,9.0
344,18397,8.0
344,25781,8.0
344,28171,9.0
344,32282,9.0
344,199,10.0
345,67,6.0
345,1686,7.0
345,20787,9.0
345,889,10.0
345,1519,9.0
345,12079,9.0
345,11285,9.0
345,5081,10.0
345,3407,7.0
345,2889,7.0
345,150,6.0
